AURIX TC26x B-Step, 2.5MB FLASH, 2 cores, HSM: no, EMEM: yes, CPU speed: 200.000000MHz
CoreId,CoreArch,PCache[KB],DCache[KB],PSPR[KB],DSPR[KB],LADDR
CPU0    1.6E    8       0       16      72      7
C_MODE,DCACHE,PCACHE,DSECS,DSEC,VECMATH,WORDS,EXEC,CLK,VAR_CLK[ticks],IST,VAR_IST,MCNT1,VAR_MCNT1,MCNT2,VAR_MCNT2,MCNT3,VAR_MCNT3
1,0,0,af000000,DFlash,VecDivide,4096,30,57849.80,689.60,14477.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,af000000,DFlash,VecDivide,512,30,7329.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,af000000,DFlash,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,af000000,DFlash,VecDivide,2048,30,28947.46,428.30,7235.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,af000000,DFlash,VecDivide,4096,30,57849.34,688.67,14477.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,af000000,DFlash,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,135.00,  0.00,2929.00,  0.00,  2.00,  0.00
3,0,0,af000000,DFlash,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,266.90, 21.00,5771.00,140.01,  8.60, 35.54
3,0,0,af000000,DFlash,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,522.90, 21.00,11403.07,140.37,  8.60, 35.54
3,0,0,af000000,DFlash,VecDivide,2048,30,29005.40,517.20,7253.70,167.10,1042.70, 35.10,22719.13,234.40, 21.80, 59.40
3,0,0,af000000,DFlash,VecDivide,4096,30,57849.80,689.60,14477.40,222.80,2078.40, 46.80,45325.27,312.53, 41.60, 79.20
0,0,0,70004000,lDSPR,VecSum,256,30,7402.33,308.75,2099.63,100.34,  3.83, 15.26,258.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSum,512,30,14570.80,311.26,4147.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSum,1024,30,29021.27,516.81,8280.77,167.30,  9.50, 25.50,1028.53,  7.60,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSum,2048,30,57866.57,691.15,16528.47,222.93, 18.00, 34.00,2055.00, 10.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSum,4096,30,115304.90,736.73,32941.57,236.72, 22.93, 36.57,4104.33, 10.64,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSum,256,30,7402.47,309.47,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSum,512,30,14570.80,311.26,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSum,1024,30,29022.23,519.70,8280.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSum,2048,30,57866.27,690.54,16528.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSum,4096,30,115307.80,728.95,32942.22,234.96,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSum,256,30,7402.47,309.47,2099.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSum,512,30,14570.47,309.47,4147.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSum,1024,30,29021.40,517.20,8280.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSum,2048,30,57866.80,691.60,16528.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSum,4096,30,115305.40,737.55,32941.50,236.60,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecSum,256,30,7402.80,311.26,2099.57, 99.98,266.90, 21.00,5018.47,142.53,518.53, 35.18
3,0,0,70004000,lDSPR,VecSum,512,30,14570.47,309.47,4147.57, 99.98,522.90, 21.00,9882.13,140.73,1030.53, 35.18
3,0,0,70004000,lDSPR,VecSum,1024,30,29022.06,519.20,8280.70,167.10,1042.70, 35.10,19663.03,237.10,2067.60, 58.80
3,0,0,70004000,lDSPR,VecSum,2048,30,57866.00,690.01,16528.47,222.93,2078.40, 46.80,39197.11,314.21,4135.17, 78.33
3,0,0,70004000,lDSPR,VecSum,4096,30,115268.70,713.44,32930.27,230.37,4130.43, 48.59,78136.14,324.10,8237.60, 80.96
0,0,0,70004000,lDSPR,VecMax,256,30,9953.47,309.47,2591.57, 99.98,259.83, 15.26, 61.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecMax,512,30,19737.90,429.92,5150.13,138.94,518.67, 21.20,121.67,  6.24,  0.00,  0.00
0,0,0,70004000,lDSPR,VecMax,1024,30,39309.33,584.69,10271.33,189.51,1036.37, 28.98,242.33,  8.50,  0.00,  0.00
0,0,0,70004000,lDSPR,VecMax,2048,30,78392.27,700.42,20483.67,226.87,2068.57, 34.97,480.73, 10.13,  0.00,  0.00
0,0,0,70004000,lDSPR,VecMax,4096,30,156156.80,667.43,40787.11,216.25,4113.93, 33.27,952.00,  9.66,  0.00,  0.00
1,0,0,70004000,lDSPR,VecMax,256,30,9953.43,309.29,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecMax,512,30,19737.93,430.04,5150.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecMax,1024,30,39309.83,585.96,10271.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecMax,2048,30,78442.86,729.23,20499.57,235.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecMax,4096,30,156155.60,665.93,40786.37,215.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecMax,256,30,9953.50,309.65,2591.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecMax,512,30,19736.87,426.05,5150.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecMax,1024,30,39309.04,583.93,10271.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecMax,2048,30,78441.00,728.02,20498.90,235.38,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecMax,4096,30,156154.70,664.29,40786.43,215.21,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecMax,256,30,9953.43,309.29,2591.57, 99.98,522.90, 21.00,6252.20,141.09,  8.60, 35.54
3,0,0,70004000,lDSPR,VecMax,512,30,19737.90,429.92,5150.13,138.94,1038.80, 29.18,12382.40,196.06, 15.23, 49.51
3,0,0,70004000,lDSPR,VecMax,1024,30,39309.33,584.69,10271.33,189.51,2070.60, 39.77,24640.20,265.67, 28.43, 67.39
3,0,0,70004000,lDSPR,VecMax,2048,30,78453.91,740.64,20503.57,239.77,4134.17, 50.64,49169.60,336.41, 54.40, 85.31
3,0,0,70004000,lDSPR,VecMax,4096,30,156160.90,674.64,40788.44,218.51,8222.63, 46.05,97952.27,306.79, 41.93, 77.79
0,0,0,70004000,lDSPR,VecWave,256,30,38763.50,590.23,9320.33,189.51,6909.40, 31.61,773.37,  8.58,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWave,512,30,77367.20,762.07,18608.63,243.37,13801.87, 41.28,1544.57, 10.90,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWave,1024,30,153906.50,709.45,37016.67,225.48,27432.56, 39.10,3079.57, 10.21,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWave,2048,30,306286.60,710.26,73870.77,225.63,54364.07, 38.20,6151.13, 10.29,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWave,4096,30,612207.40,1146.42,147598.80,365.77,108780.60, 62.89,12295.27, 16.84,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWave,256,30,38764.27,592.18,9320.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWave,512,30,77352.87,744.55,18602.50,236.60,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWave,1024,30,153863.30,672.92,37003.37,215.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWave,2048,30,306281.30,698.70,73868.76,221.56,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWave,4096,30,612200.40,1136.27,147596.80,363.17,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWave,256,30,38763.97,591.41,9320.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWave,512,30,77366.23,760.95,18607.97,242.44,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWave,1024,30,153873.50,689.54,37006.77,220.97,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWave,2048,30,306280.90,697.85,73868.76,221.55,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWave,4096,30,612202.40,1142.33,147596.70,362.99,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecWave,256,30,38764.37,592.42,9320.27,189.34,790.60, 39.77,13021.47,268.89,14586.13, 71.74
3,0,0,70004000,lDSPR,VecWave,512,30,77372.97,771.07,18610.60,246.43,1574.20, 51.74,25927.54,350.80,29182.07, 93.01
3,0,0,70004000,lDSPR,VecWave,1024,30,153909.20,712.83,37018.00,226.85,3105.63, 48.40,51493.70,323.75,58166.96, 85.48
3,0,0,70004000,lDSPR,VecWave,2048,30,306318.20,764.83,73879.99,243.21,6177.33, 52.79,102563.60,345.91,115348.60, 92.52
3,0,0,70004000,lDSPR,VecWave,4096,30,612242.60,1209.88,147609.30,383.71,12321.53, 81.93,204838.20,552.33,230804.90,144.59
0,0,0,70004000,lDSPR,VecGain,256,30,7403.60,310.19,2864.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecGain,512,30,14571.60,310.19,5680.57, 99.98,  3.83, 15.26,1026.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecGain,1024,30,29023.40,520.20,11349.70,167.10,  9.50, 25.50,2052.53,  7.60,  0.00,  0.00
0,0,0,70004000,lDSPR,VecGain,2048,30,57867.54,691.08,22669.40,222.80, 18.00, 34.00,4103.00, 10.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecGain,4096,30,115312.90,732.71,45228.50,235.73, 23.13, 36.36,8200.43, 10.53,  0.00,  0.00
1,0,0,70004000,lDSPR,VecGain,256,30,7403.47,309.47,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecGain,512,30,14514.00,  0.00,5662.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecGain,1024,30,29022.84,518.50,11349.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecGain,2048,30,57867.60,691.20,22669.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecGain,4096,30,115320.50,739.85,45231.23,238.25,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecGain,256,30,7403.93,311.98,2864.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecGain,512,30,14514.00,  0.00,5662.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecGain,1024,30,29022.40,517.20,11349.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecGain,2048,30,57867.43,690.87,22669.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecGain,4096,30,115317.80,736.31,45230.57,237.57,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecGain,256,30,7403.60,310.19,2864.57, 99.98,266.90, 21.00,5020.17,140.91,  8.63, 35.72
3,0,0,70004000,lDSPR,VecGain,512,30,14571.47,309.47,5680.57, 99.98,522.90, 21.00,9884.13,140.73,  8.63, 35.72
3,0,0,70004000,lDSPR,VecGain,1024,30,28965.20,431.04,11331.13,138.94,1038.80, 29.18,19638.27,195.56, 15.23, 49.51
3,0,0,70004000,lDSPR,VecGain,2048,30,57868.13,692.27,22669.40,222.80,2078.40, 46.80,39199.23,314.48, 41.77, 79.53
3,0,0,70004000,lDSPR,VecGain,4096,30,115275.70,723.14,45217.34,233.74,4130.73, 49.10,78140.54,328.04, 49.10, 83.33
0,0,0,70004000,lDSPR,VecRead,256,30,4795.00,  0.00,1569.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecRead,512,30,9460.77,311.08,3123.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecRead,1024,30,18734.53,432.29,6214.13,138.94,  6.67, 21.20,1027.67,  6.24,  0.00,  0.00
0,0,0,70004000,lDSPR,VecRead,2048,30,37281.94,588.77,12395.33,189.51, 12.33, 28.89,2053.33,  8.50,  0.00,  0.00
0,0,0,70004000,lDSPR,VecRead,4096,30,74374.17,745.21,24755.57,239.77, 23.53, 36.85,4104.63, 10.71,  0.00,  0.00
1,0,0,70004000,lDSPR,VecRead,256,30,4795.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecRead,512,30,9460.77,311.08,3123.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecRead,1024,30,18676.77,311.08,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecRead,2048,30,37224.50,520.51,12376.77,167.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecRead,4096,30,74365.27,736.10,24752.24,236.37,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecRead,256,30,4795.00,  0.00,1569.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecRead,512,30,9403.00,  0.00,3105.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecRead,1024,30,18676.77,311.08,6195.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecRead,2048,30,37224.97,521.90,12376.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecRead,4096,30,74362.43,733.09,24751.57,235.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecRead,256,30,4795.00,  0.00,1569.00,  0.00,263.00,  0.00,3722.00,  0.00,  2.00,  0.00
3,0,0,70004000,lDSPR,VecRead,512,30,9460.77,311.08,3123.57, 99.98,522.93, 21.18,7332.37,141.99,  8.60, 35.54
3,0,0,70004000,lDSPR,VecRead,1024,30,18676.77,311.08,6195.57, 99.98,1034.90, 21.00,14500.47,142.53,  8.60, 35.54
3,0,0,70004000,lDSPR,VecRead,2048,30,37282.94,591.32,12395.33,189.51,2070.60, 39.77,28916.60,271.78, 28.40, 67.31
3,0,0,70004000,lDSPR,VecRead,4096,30,74369.53,754.73,24754.97,242.44,4133.87, 51.23,57690.16,345.63, 53.83, 86.10
0,0,0,70004000,lDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWrite,512,30,10483.80,311.26,3632.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWrite,1024,30,20781.33,431.54,7235.13,138.94,  6.67, 21.20,1027.67,  6.24,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWrite,2048,30,41377.13,589.28,14440.33,189.51, 12.33, 28.89,2053.33,  8.50,  0.00,  0.00
0,0,0,70004000,lDSPR,VecWrite,4096,30,82574.27,757.56,28851.23,243.42, 23.80, 37.24,4104.77, 10.89,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWrite,512,30,10483.80,311.26,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWrite,1024,30,20782.27,435.03,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWrite,2048,30,41377.53,590.30,14440.27,189.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecWrite,4096,30,82567.80,748.95,28849.23,240.61,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWrite,512,30,10484.13,313.06,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWrite,1024,30,20780.87,429.80,7235.20,139.19,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWrite,2048,30,41377.07,589.12,14440.33,189.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecWrite,4096,30,82566.79,747.27,28848.57,239.77,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecWrite,256,30,5306.00,  0.00,1822.00,  0.00,263.00,  0.00,3467.00,  0.00,  2.00,  0.00
3,0,0,70004000,lDSPR,VecWrite,512,30,10484.13,313.06,3632.57, 99.98,522.90, 21.00,6821.73,143.96,  8.63, 35.72
3,0,0,70004000,lDSPR,VecWrite,1024,30,20781.33,431.54,7235.13,138.94,1038.80, 29.18,13503.50,196.44, 15.27, 49.64
3,0,0,70004000,lDSPR,VecWrite,2048,30,41376.66,588.09,14440.27,189.34,2070.60, 39.77,26867.90,267.45, 28.50, 67.56
3,0,0,70004000,lDSPR,VecWrite,4096,30,82551.13,732.69,28843.23,234.96,4133.33, 49.70,53590.93,334.95, 53.07, 84.04
0,0,0,70004000,lDSPR,VecPower,256,30,7901.93,311.98,3120.57, 99.98,259.83, 15.26,770.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecPower,512,30,15524.00,  0.00,6174.00,  0.00,513.00,  0.00,1538.00,  0.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecPower,1024,30,31056.67,518.01,12373.77,167.30,1033.50, 25.50,3076.50,  7.50,  0.00,  0.00
0,0,0,70004000,lDSPR,VecPower,2048,30,62006.87,730.26,24736.03,235.71,2068.83, 35.95,6151.87, 10.64,  0.00,  0.00
0,0,0,70004000,lDSPR,VecPower,4096,30,123488.40,730.02,49323.89,235.38,4119.07, 36.29,12296.40, 10.51,  0.00,  0.00
1,0,0,70004000,lDSPR,VecPower,256,30,7901.60,310.19,3120.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecPower,512,30,15524.00,  0.00,6174.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecPower,1024,30,31056.93,518.80,12373.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecPower,2048,30,61950.20,692.40,24717.40,222.80,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecPower,4096,30,123512.90,758.79,49331.89,244.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecPower,256,30,7901.60,310.19,3120.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecPower,512,30,15524.00,  0.00,6174.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecPower,1024,30,31056.80,518.40,12373.70,167.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecPower,2048,30,61949.73,691.47,24717.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecPower,4096,30,123505.30,747.93,49329.90,241.50,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecPower,256,30,7901.73,310.90,3120.57, 99.98,266.90, 21.00,5006.17,140.91,  8.63, 35.72
3,0,0,70004000,lDSPR,VecPower,512,30,15524.00,  0.00,6174.00,  0.00,519.00,  0.00,9844.00,  0.00,  2.00,  0.00
3,0,0,70004000,lDSPR,VecPower,1024,30,31056.60,517.81,12373.77,167.30,1042.70, 35.10,19650.33,235.01, 21.87, 59.60
3,0,0,70004000,lDSPR,VecPower,2048,30,62007.34,731.11,24736.03,235.71,2082.30, 49.49,39210.86,331.48, 48.43, 84.17
3,0,0,70004000,lDSPR,VecPower,4096,30,123489.90,730.84,49324.57,235.85,4133.53, 49.89,78142.28,331.11, 53.33, 84.25
0,0,0,70004000,lDSPR,VecSqrt,256,30,14868.67,352.72,3537.60,100.30,403.07, 39.99,258.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSqrt,512,30,29634.07,608.23,7061.77,168.07,807.97, 78.69,516.53,  7.60,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSqrt,1024,30,59206.57,944.43,14123.57,225.85,1628.70,153.94,1031.00, 10.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSqrt,2048,30,118177.90,1541.57,28189.40,251.73,3265.97,301.80,2056.77, 10.89,  0.00,  0.00
0,0,0,70004000,lDSPR,VecSqrt,4096,30,235618.60,3192.86,56161.07,205.00,6502.30,580.09,4103.13,  9.89,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSqrt,256,30,14868.30,351.01,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSqrt,512,30,29633.64,607.17,7061.83,168.27,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSqrt,1024,30,59207.60,945.79,14123.57,225.85,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSqrt,2048,30,118171.70,1538.28,28187.40,248.95,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecSqrt,4096,30,235614.70,3191.98,56159.73,202.24,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSqrt,256,30,14868.30,351.01,3537.60,100.30,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSqrt,512,30,29634.10,608.31,7061.77,168.07,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSqrt,1024,30,59207.30,945.39,14123.50,225.72,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSqrt,2048,30,118167.90,1536.60,28186.07,247.31,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecSqrt,4096,30,235615.50,3192.36,56159.66,202.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
3,0,0,70004000,lDSPR,VecSqrt,256,30,14868.33,351.17,3537.60,100.30,827.80, 25.74,9434.93,238.98,  9.60, 35.92
3,0,0,70004000,lDSPR,VecSqrt,512,30,29633.63,607.17,7061.83,168.27,1652.53, 45.59,18781.57,447.15, 23.80, 59.86
3,0,0,70004000,lDSPR,VecSqrt,1024,30,59206.79,944.73,14123.57,225.85,3304.10, 74.92,37500.67,829.75, 45.63, 80.29
3,0,0,70004000,lDSPR,VecSqrt,2048,30,118181.00,1543.36,28190.70,253.77,6595.23,131.06,74864.13,1600.41, 63.83, 92.76
3,0,0,70004000,lDSPR,VecSqrt,4096,30,235649.50,3191.44,56170.30,209.90,13146.43,274.18,149362.30,3339.75, 62.00,136.26
0,0,0,70004000,lDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  1.00,  0.00,130.00,  0.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecDivide,512,30,7329.00,  0.00,1822.00,  0.00,  1.00,  0.00,258.00,  0.00,  0.00,  0.00
0,0,0,70004000,lDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,  3.83, 15.26,514.83,  4.49,  0.00,  0.00
0,0,0,70004000,lDSPR,VecDivide,2048,30,29005.40,517.20,7253.70,167.10,  9.50, 25.50,1028.50,  7.50,  0.00,  0.00
0,0,0,70004000,lDSPR,VecDivide,4096,30,57849.40,688.80,14477.47,222.93, 18.00, 34.00,2055.00, 10.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecDivide,512,30,7386.53,309.83,1840.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecDivide,1024,30,14554.47,309.47,3632.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecDivide,2048,30,28948.00,430.29,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
1,0,0,70004000,lDSPR,VecDivide,4096,30,57849.34,688.67,14477.47,222.93,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecDivide,256,30,3745.00,  0.00,926.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecDivide,512,30,7386.47,309.47,1840.57, 99.98,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecDivide,1024,30,14554.00,306.95,3632.63,100.34,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2,0,0,70004000,lDSPR,VecDivide,2048,30,28947.93,430.04,7235.13,138.94,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
